Unnamed: 0,State,District,Persons,Males,Females,Growth Rate,Rural,Number of Households,Household Size per Household,Females per 1000 Males,"Sex Ratio,0-6 Year Olds",Literate Persons,Literacy Rate,Total Educated,Total Uneducated,Below Primary,Primary,Middle,Matric.Higher.Secondary.Diploma,Graduate Degree or Above,1st Religion Name,1st Religion Population,2nd Religion Name,2nd Religion Population,3rd Religion Name,3rd Religion Population,Drinking Water Facilities,Safe Drinking Water Facilities,Electric Supply,Primary School,Middle Schools,Secondary Schools,Medical Facilities,Primary Health Centers,Communication Facilities,Bus Services,Paved Approach Road,Mud Approach Road,Permanent Housing Rate,Semi-Permanent Housing Rate,Temporary Housing Rate,Rate of Clean Water Facilities,Communication Facilities per 1000 People,Drinking Facilities per 1000 People,Medical Facilities per 1000 People,Permanent Housing,Semi-Permanent Housing,Temporary Housing,Total Housing,Religion 1 Percent Population,Religion 2 Percent Population,Religion 3 Percent Population,Rural Percent Population,Female to Male Ratio,District Name
350,MP,"District Raisen (34), Madhya Pradesh (23)",1125154,598247,526907,27.8,918354,201389.0,6.0,881.0,936.0,658705,72.16,658705.0,46122.0,233270.0,182033.0,95054.0,75988.0,26154.0,Hindus,1009511,Muslims,101922,Jains,10459,1403.0,1397.0,1339.0,1227.0,380,84,230.0,21,511.0,173,345,1188,0.0035499999999999998,0.00623,0.00022000000000000003,0.9957234497505346,0.4541600527572226,1.246940418822668,0.2044164621020767,3994.0,7010.0,248.0,11252.0,0.8972202916223023,0.09058493326246896,0.009295616422285305,0.8162029375534371,0.881,District Raisen 
351,MP,"District Betul (35), Madhya Pradesh (23)",1395175,709956,685219,27.8,1136056,249103.0,6.0,965.0,969.0,770252,66.38,770252.0,37162.0,267521.0,207368.0,107066.0,114482.0,36605.0,Hindus,1340631,Muslims,32554,Buddhists,12957,1333.0,1329.0,1298.0,1263.0,381,175,399.0,42,449.0,222,391,1141,0.0029100000000000003,0.00689,0.0002,0.9969992498124531,0.32182342716863477,0.955435698030713,0.2859856290429516,4060.0,9613.0,279.0,13952.0,0.9609052627806548,0.02333327360366979,0.009287007006289533,0.8142749117494221,0.965,District Betul 
352,MP,"District Harda * (36), Madhya Pradesh (23)",474416,247226,227190,24.53,373249,83820.0,6.0,919.0,925.0,257682,66.51,257682.0,9429.0,105115.0,70653.0,31456.0,29648.0,11368.0,Hindus,441743,Muslims,29554,Jains,1505,512.0,510.0,486.0,394.0,68,19,52.0,5,199.0,83,120,395,0.0049,0.00444,0.00066,0.99609375,0.41946308724832215,1.0792216114127684,0.10960844490910931,2325.0,2106.0,313.0,4744.0,0.931130063067013,0.06229553809315032,0.0031723213382347983,0.786754662574618,0.919,District Harda * 
353,MP,"District Hoshangabad (37), Madhya Pradesh (23)",1084265,571774,512491,22.4,749871,200399.0,5.0,896.0,926.0,635839,70.0,635839.0,17219.0,190326.0,170657.0,99721.0,110481.0,47367.0,Hindus,1025978,Muslims,45155,Christians,4319,925.0,924.0,883.0,796.0,187,75,375.0,20,558.0,169,291,604,0.00576,0.0038799999999999998,0.00036,0.9989189189189189,0.5146343375466329,0.8531124771158342,0.3458564096415544,6245.0,4207.0,390.0,10842.0,0.946242846536594,0.04164572313963837,0.003983343555311662,0.6915938446781922,0.896,District Hoshangabad 
354,MP,"District Katni * (38), Madhya Pradesh (23)",1064167,548368,515799,20.61,838906,216451.0,5.0,941.0,951.0,555204,63.56,555204.0,12422.0,178803.0,156659.0,90917.0,88799.0,27570.0,Hindus,1021106,Muslims,30474,Jains,5307,884.0,881.0,847.0,782.0,235,118,279.0,22,373.0,317,289,701,0.00274,0.0071400000000000005,0.00012,0.996606334841629,0.3505088956902441,0.8306966857645464,0.2621768951677697,2916.0,7598.0,128.0,10642.0,0.9595354864415078,0.028636482807679622,0.004986999220986932,0.7883217577692223,0.941,District Katni * 
355,MP,"District Jabalpur (39), Madhya Pradesh (23)",2151203,1127304,1023899,22.59,923863,431968.0,5.0,908.0,930.0,1396120,75.69,1396120.0,22022.0,309193.0,346309.0,245581.0,322023.0,150769.0,Hindus,1891876,Muslims,167522,Jains,32383,1334.0,1331.0,1342.0,1053.0,273,107,323.0,26,530.0,255,475,1049,0.00513,0.004739999999999999,0.00013000000000000002,0.9977511244377811,0.24637377318644496,0.6201181385485238,0.15014854479098438,11036.0,10197.0,280.0,21513.0,0.8794502424922241,0.0778736362863012,0.015053437541691788,0.42946342116480873,0.908,District Jabalpur 
356,MP,"District Narsimhapur (40), Madhya Pradesh (23)",957646,501645,456001,21.88,804536,183149.0,5.0,909.0,917.0,624793,77.73,624793.0,37451.0,218178.0,163508.0,89801.0,90348.0,25469.0,Hindus,912409,Muslims,33461,Jains,8178,1017.0,1008.0,1033.0,855.0,228,112,273.0,24,516.0,152,316,754,0.0036700000000000005,0.00619,0.00014,0.9911504424778761,0.5388212345689326,1.06197906115621,0.2850740252661213,3515.0,5928.0,134.0,9577.0,0.9527622942089248,0.034940886298277234,0.008539690031598315,0.8401183735952533,0.909,District Narsimhapur 
357,MP,"District Dindori * (41), Madhya Pradesh (23)",580730,291716,289014,13.23,553860,125459.0,5.0,991.0,989.0,261764,54.17,261764.0,16392.0,97126.0,76196.0,38565.0,26381.0,7091.0,Hindus,465958,Others,104993,Muslims,5498,895.0,883.0,775.0,799.0,184,89,197.0,28,101.0,174,194,673,0.00382,0.00599,0.0002,0.9865921787709497,0.173919032941298,1.5411637077471458,0.3392282127666902,2218.0,3479.0,116.0,5813.0,0.8023659876362509,0.18079486163966044,0.009467394486250065,0.953730649355122,0.991,District Dindori * 
358,MP,"District Mandla (42), Madhya Pradesh (23)",894236,447956,446280,14.66,802322,190035.0,5.0,996.0,980.0,446998,59.61,446998.0,20978.0,168114.0,121692.0,60369.0,56676.0,19150.0,Hindus,784274,Others,86203,Muslims,13280,1177.0,1171.0,1047.0,1140.0,287,105,342.0,40,205.0,147,395,865,0.00229,0.00754,0.00017,0.9949022939677146,0.22924597086227796,1.3162073546580544,0.38244937577999544,2048.0,6743.0,152.0,8943.0,0.8770324612294741,0.09639848988410218,0.014850665819761227,0.8972150528495834,0.996,District Mandla 
359,MP,"District Chhindwara (43), Madhya Pradesh (23)",1849283,947337,901946,17.86,1397080,354907.0,5.0,952.0,958.0,1020599,65.81,1020599.0,48521.0,371506.0,264193.0,128871.0,157362.0,50077.0,Hindus,1713457,Muslims,90548,Buddhists,25471,1885.0,1883.0,1882.0,1675.0,464,290,408.0,73,790.0,312,513,1348,0.0025,0.0072299999999999994,0.00026000000000000003,0.9989389920424403,0.4271925930211871,1.0193139719556172,0.22062604804132194,4623.0,13370.0,481.0,18474.0,0.9265520745067142,0.04896384166187652,0.01377344624916792,0.7554711745038483,0.952,District Chhindwara 
360,MP,"District Seoni (44), Madhya Pradesh (23)",1166608,588750,577858,16.49,1045921,231959.0,5.0,981.0,977.0,636216,65.61,636216.0,23498.0,240749.0,190243.0,82155.0,74325.0,25158.0,Hindus,962741,Others,124312,Muslims,65890,1571.0,1571.0,1550.0,1461.0,400,130,360.0,32,434.0,295,593,1031,0.0023699999999999997,0.00752,0.00011000000000000002,1.0,0.37201870722642055,1.3466391452827342,0.3085869460864318,2765.0,8773.0,128.0,11666.0,0.8252480696172151,0.10655850122749029,0.05647998299343052,0.8965487978824078,0.981,District Seoni 
361,MP,"District Balaghat (45), Madhya Pradesh (23)",1497968,740749,757219,5.85,1303996,310067.0,5.0,1022.0,967.0,870688,68.72,870688.0,14401.0,303327.0,260633.0,137143.0,119334.0,35809.0,Hindus,1340617,Buddhists,67169,Others,44426,1274.0,1274.0,1169.0,1165.0,378,187,457.0,40,377.0,313,550,861,0.00103,0.00877,0.00021,1.0,0.2516742680751525,0.8504854576332739,0.30507994830330154,1543.0,13137.0,315.0,14995.0,0.8949570351302565,0.044840076690556806,0.02965750937269688,0.8705099174348183,1.022,District Balaghat 
362,Nagaland,"District Mon (01), Nagaland (13)",260652,138753,121899,73.42,244062,34922.0,7.0,879.0,973.0,92726,41.83,92726.0,2682.0,27745.0,31478.0,17350.0,12159.0,1310.0,Christians,248684,Hindus,9963,Muslims,1748,110.0,106.0,102.0,107.0,60,13,69.0,14,29.0,58,51,92,0.00049,0.00155,0.00792,0.9636363636363636,0.11125945705384957,0.422018630204257,0.26472077712812486,128.0,404.0,2064.0,2596.0,0.9540843730337768,0.03822337829750012,0.00670625968724583,0.9363519174991943,0.879,District Mon 
363,Nagaland,"District Tuensang (02), Nagaland (13)",414818,218678,196140,78.1,385046,60780.0,7.0,897.0,957.0,180186,50.64,180186.0,8279.0,37805.0,54957.0,37755.0,37510.0,3871.0,Christians,406287,Hindus,6856,Muslims,1329,251.0,234.0,238.0,230.0,111,40,123.0,32,56.0,91,85,179,0.00021,0.00511,0.00468,0.9322709163346613,0.13499896340081674,0.6050846395286608,0.2965155803267939,87.0,2120.0,1941.0,4148.0,0.9794343543433506,0.01652773023349999,0.003203814684994383,0.9282287653862658,0.897,District Tuensang 
364,Nagaland,"District Mokokchung (03), Nagaland (13)",232085,120929,111156,43.48,200871,37330.0,6.0,919.0,988.0,174982,83.92,174982.0,4189.0,28031.0,44197.0,39682.0,49330.0,9493.0,Christians,219282,Hindus,10433,Muslims,2128,101.0,91.0,97.0,99.0,58,27,82.0,18,54.0,81,76,82,0.0013800000000000002,0.00639,0.00223,0.900990099009901,0.23267337397936103,0.43518538466510115,0.3533188271538445,320.0,1483.0,518.0,2321.0,0.9448348665359674,0.04495335760604951,0.009169054441260744,0.8655061723075598,0.919,District Mokokchung 
365,Nagaland,"District Zunheboto (04), Nagaland (13)",153955,79056,74899,61,130874,26610.0,6.0,947.0,944.0,89139,69.28,89139.0,3287.0,16972.0,24222.0,18748.0,21949.0,3936.0,Christians,150097,Hindus,3193,Muslims,492,186.0,180.0,187.0,178.0,44,17,57.0,8,30.0,96,147,143,0.00072,0.007559999999999999,0.0017300000000000002,0.967741935483871,0.1948621350394596,1.2081452372446493,0.3702380565749732,111.0,1164.0,266.0,1541.0,0.9749407294339255,0.020739826572699814,0.003195739014647137,0.8500795687051411,0.947,District Zunheboto 
366,Nagaland,"District Wokha (05), Nagaland (13)",161223,83670,77553,95.01,123587,25899.0,6.0,927.0,984.0,112198,80.55,112198.0,2119.0,21182.0,30603.0,23216.0,29080.0,5988.0,Christians,155009,Hindus,4787,Muslims,1209,128.0,114.0,105.0,104.0,32,13,67.0,8,24.0,29,47,98,0.00207,0.005849999999999999,0.0020800000000000003,0.890625,0.14886213505517204,0.7939313869609175,0.41557346036235526,334.0,943.0,335.0,1612.0,0.9614571121986317,0.02969179335454619,0.0074989300534042905,0.7665593618776477,0.927,District Wokha 
367,Nagaland,"District Dimapur * (06), Nagaland (13)",309024,166663,142361,73.3,194424,58077.0,5.0,854.0,969.0,201350,76.82,201350.0,4322.0,39415.0,49270.0,38531.0,55305.0,14448.0,Christians,189098,Hindus,91885,Muslims,24706,215.0,201.0,178.0,185.0,57,24,90.0,3,100.0,91,112,181,0.00316,0.00294,0.0038900000000000002,0.9348837209302325,0.323599461530496,0.6957388422905664,0.2912395153774464,977.0,909.0,1202.0,3088.0,0.6119201097649374,0.29733936522729626,0.07994848296572435,0.6291550170860516,0.854,District Dimapur * 
368,Nagaland,"District Kohima (07), Nagaland (13)",310084,162251,147833,49.96,233054,55565.0,6.0,911.0,967.0,196180,74.54,196180.0,6283.0,37792.0,49001.0,37627.0,50543.0,14916.0,Christians,278844,Hindus,21950,Others,5457,179.0,150.0,148.0,164.0,65,33,82.0,18,62.0,97,115,92,0.00293,0.00534,0.0017300000000000002,0.8379888268156425,0.19994582113233833,0.5772629352046542,0.264444473110512,909.0,1656.0,536.0,3101.0,0.8992531056100928,0.07078727054604558,0.017598457192244683,0.7515834419060642,0.911,District Kohima 
369,Nagaland,"District Phek (08), Nagaland (13)",148195,77141,71054,45.12,135331,28874.0,5.0,921.0,925.0,85562,70.65,85562.0,1306.0,20710.0,26792.0,16874.0,16296.0,3549.0,Christians,143048,Hindus,4095,Muslims,517,104.0,103.0,102.0,102.0,55,22,54.0,19,20.0,56,58,84,0.00117,0.007940000000000001,0.0008900000000000001,0.9903846153846154,0.1349573197476298,0.7017780626876751,0.3643847633186005,173.0,1177.0,132.0,1482.0,0.9652687337629474,0.027632511218327205,0.0034886467154762305,0.9131954519383245,0.921,District Phek 
370,Orrisa,District Bargarh,1346336,681500,664836,11.47,1242795,296514.0,5.0,976.0,957.0,749820,63.99,749820.0,15117.0,245140.0,249457.0,93408.0,118362.0,28280.0,Hindus,1327967,Christians,10121,Muslims,6758,1180.0,1180.0,1154.0,1134.0,461,287,229.0,52,825.0,368,531,1067,0.00247,0.00473,0.0028000000000000004,1.0,0.6127742257504813,0.8764528319825066,0.17009126993558812,3325.0,6368.0,3770.0,13463.0,0.9863563033299265,0.007517439925843177,0.0050195493546930335,0.9230942350200841,0.976,District Bargarh
371,Orrisa,District Jharsuguda,509716,261941,247775,15.13,323831,106839.0,5.0,946.0,948.0,312880,70.65,312880.0,6565.0,89339.0,90669.0,43070.0,66985.0,16249.0,Hindus,490127,Muslims,9498,Christians,8485,346.0,346.0,335.0,321.0,127,84,65.0,18,269.0,106,163,342,0.0034899999999999996,0.00515,0.00136,1.0,0.5277448618446351,0.6788093762016495,0.1275219926390382,1779.0,2625.0,693.0,5097.0,0.9615687951722135,0.01863390593977823,0.016646524731419064,0.6353165292044982,0.946,District Jharsuguda
372,Orrisa,"District Sambalpur (03), Orissa (21)",935613,475122,460491,14.17,681835,202247.0,5.0,969.0,959.0,544861,67.25,544861.0,12490.0,163395.0,157269.0,69036.0,105367.0,37291.0,Hindus,873795,Christians,38786,Muslims,19438,1238.0,1237.0,1037.0,825.0,294,188,166.0,32,406.0,348,362,1139,0.0033,0.00443,0.00227,0.9991922455573505,0.4339401013025685,1.3231966635777828,0.1774237852616413,3088.0,4145.0,2124.0,9357.0,0.9339278098957582,0.04145517430818084,0.020775683963348095,0.7287575097823566,0.969,District Sambalpur 
373,Orrisa,District Debagarh,274108,138408,135700,17.02,254012,58324.0,5.0,980.0,956.0,139877,60.36,139877.0,2002.0,42254.0,46515.0,17816.0,25246.0,6030.0,Hindus,261544,Christians,11216,Muslims,1055,711.0,706.0,307.0,487.0,178,83,41.0,9,170.0,248,419,633,0.0034700000000000004,0.0023699999999999997,0.0041600000000000005,0.9929676511954993,0.6201935003721162,2.59386811037985,0.14957607950151036,951.0,650.0,1140.0,2741.0,0.9541640521254396,0.04091817823631561,0.0038488478993681323,0.9266858318618939,0.98,District Debagarh
374,Orrisa,"District Sundargarh (05), Orissa (21)",1830673,935601,895072,16.26,1201479,394060.0,5.0,957.0,969.0,1015485,64.86,1015485.0,13571.0,246925.0,266849.0,157537.0,255929.0,74647.0,Hindus,1431762,Christians,308476,Muslims,61873,1723.0,1719.0,1220.0,1436.0,523,270,345.0,61,471.0,494,639,1584,0.00391,0.0054600000000000004,0.00062,0.9976784677887406,0.2572824311059375,0.9411839252559032,0.18845528393110075,7158.0,9995.0,1135.0,18288.0,0.7820959832804657,0.1685041512055949,0.033797952993243466,0.656304539368855,0.957,District Sundargarh 
375,Orrisa,"District Kendujhar (06), Orissa (21)",1561990,790036,771954,16.79,1348967,326784.0,5.0,977.0,961.0,780918,59.24,780918.0,17751.0,220226.0,216473.0,129539.0,153161.0,43741.0,Hindus,1525874,Muslims,20390,Others,6750,2062.0,2041.0,1415.0,1677.0,757,495,374.0,60,684.0,535,956,1789,0.00203,0.00322,0.00475,0.989815712900097,0.4379029315168471,1.3201108841926004,0.23943815261301288,3171.0,5030.0,7419.0,15620.0,0.9768782130487391,0.013053860780158643,0.004321410508389938,0.863620765817963,0.977,District Kendujhar 
376,Orrisa,"District Mayurbhanj (07), Orissa (21)",2223456,1123200,1100256,17.89,2067756,472123.0,5.0,980.0,955.0,964860,51.91,964860.0,18360.0,279035.0,257013.0,167052.0,189667.0,53696.0,Hindus,1859639,Others,325847,Muslims,26437,3746.0,3658.0,2234.0,2681.0,889,486,561.0,88,768.0,870,1554,3226,0.00128,0.00267,0.00605,0.9765082754938601,0.3454082293510643,1.6847646186837069,0.2523099175337853,2846.0,5937.0,13452.0,22235.0,0.8363731956018019,0.14654978555905762,0.0118900486449923,0.9299738785026553,0.98,District Mayurbhanj 
377,Orrisa,"District Baleshwar (08), Orissa (21)",2024508,1036511,987997,19.24,1804140,403653.0,5.0,953.0,943.0,1219495,70.56,1219495.0,12810.0,352280.0,365601.0,177018.0,235371.0,76372.0,Hindus,1937765,Muslims,76270,Christians,5967,2587.0,2585.0,2314.0,1782.0,1125,586,298.0,71,835.0,406,1037,2341,0.00118,0.0018600000000000003,0.006959999999999999,0.9992269037495168,0.4124458880873773,1.2778413323138265,0.14719625706591427,2389.0,3766.0,14091.0,20246.0,0.9571535405145349,0.03767335075978954,0.0029473827715178207,0.8911498497412704,0.953,District Baleshwar 
378,Orrisa,District Bhadrak,1333749,675642,658107,20.47,1192678,238888.0,6.0,974.0,942.0,842855,73.86,842855.0,11595.0,234531.0,264062.0,124330.0,161403.0,46921.0,Hindus,1248486,Muslims,83993,Religion not stated,622,1243.0,1243.0,973.0,954.0,547,318,203.0,46,537.0,307,421,1136,0.00084,0.00061,0.00856,1.0,0.4026244818177933,0.9319594616378344,0.15220255085477102,1120.0,814.0,11417.0,13351.0,0.936072679342215,0.06297511750711715,0.00046635461394910134,0.8942297238835792,0.974,District Bhadrak
379,Orrisa,"District Kendrapara * (10), Orissa (21)",1302005,646438,655567,13.25,1227868,271475.0,5.0,1014.0,940.0,865643,76.81,865643.0,9907.0,238908.0,253080.0,139242.0,180835.0,43620.0,Hindus,1257156,Muslims,43394,Christians,966,1407.0,1399.0,1189.0,1109.0,623,371,236.0,46,1078.0,263,488,1338,0.00143,0.00042,0.00815,0.994314143567875,0.8279538097011916,1.0806410113632436,0.18125890453569687,1862.0,547.0,10611.0,13020.0,0.9655538957223666,0.03332859704839843,0.0007419326346673016,0.9430593584510044,1.014,District Kendrapara * 
380,Orrisa,District Jagatsinghapur,1057629,538881,518748,13.15,953180,221783.0,5.0,963.0,925.0,737848,79.08,737848.0,8564.0,175753.0,210226.0,107179.0,193478.0,42623.0,Hindus,1014872,Muslims,40586,Christians,1119,1227.0,1226.0,1093.0,905.0,465,293,174.0,39,726.0,289,691,1087,0.00254,0.0007599999999999999,0.0067,0.9991850040749797,0.6864410866192209,1.160142167054799,0.16451893811535045,2686.0,804.0,7086.0,10576.0,0.9595727802471377,0.03837451507097479,0.0010580269640866505,0.9012423070849986,0.963,District Jagatsinghapur
381,Orrisa,"District Cuttack (12), Orissa (21)",2341094,1207781,1133313,14,1699964,466326.0,5.0,938.0,939.0,1574742,76.66,1574742.0,16069.0,390398.0,428041.0,251400.0,354489.0,134291.0,Hindus,2199526,Muslims,121529,Christians,10657,1856.0,1852.0,1751.0,1432.0,695,424,299.0,53,678.0,589,1156,1594,0.00399,0.00132,0.004699999999999999,0.9978448275862069,0.28960819172574875,0.7927917460811057,0.1277180668525057,9341.0,3090.0,11003.0,23434.0,0.9395291261265033,0.051911200490027315,0.00455214527908747,0.7261408555145585,0.938,District Cuttack 
383,Orrisa,"District Dhenkanal (14), Orissa (21)",1066878,544001,522877,12.46,973964,222023.0,5.0,961.0,925.0,639363,69.42,639363.0,13157.0,206700.0,191465.0,87602.0,109048.0,31348.0,Hindus,1060943,Muslims,4177,Christians,468,1075.0,1069.0,885.0,821.0,431,277,177.0,35,484.0,314,414,966,0.00268,0.0006900000000000001,0.00663,0.9944186046511628,0.45366011858900457,1.0076128667007849,0.1659046301451525,2859.0,736.0,7073.0,10668.0,0.9944370396615171,0.0039151618085666775,0.00043866308987531845,0.9129103796310356,0.961,District Dhenkanal 
384,Orrisa,District Nayagarh,864516,446177,418339,10.39,827450,178231.0,5.0,938.0,903.0,529840,70.52,529840.0,10484.0,177851.0,166957.0,71909.0,80575.0,22038.0,Hindus,859219,Muslims,4233,Religion not stated,592,1531.0,1527.0,988.0,849.0,361,206,175.0,36,318.0,453,746,1384,0.0030499999999999998,0.00172,0.00522,0.9973873285434357,0.36783587579639937,1.7709331001392687,0.20242540334707512,2637.0,1487.0,4513.0,8637.0,0.9938728722198317,0.004896381327818109,0.0006847762216083913,0.9571251428544989,0.938,District Nayagarh
385,Orrisa,District Khordha,1877395,986886,890509,24.79,1071689,374338.0,5.0,902.0,925.0,1310867,79.59,1310867.0,17780.0,296834.0,337969.0,197922.0,290926.0,169403.0,Hindus,1798214,Muslims,67040,Christians,8821,1358.0,1357.0,1233.0,957.0,490,261,188.0,45,499.0,352,844,1132,0.00475,0.00112,0.00412,0.9992636229749632,0.26579382601956436,0.7233427169029427,0.10013875609554729,8918.0,2103.0,7735.0,18756.0,0.957824006136162,0.0357090543013058,0.004698531742121397,0.5708383158578776,0.902,District Khordha
386,Orrisa,"District Puri (18), Orissa (21)",1502682,763389,739293,14.8,1298654,287463.0,5.0,968.0,930.0,1024523,77.96,1024523.0,16211.0,302914.0,306686.0,173065.0,167251.0,58355.0,Hindus,1459872,Muslims,38318,Christians,2764,1591.0,1589.0,1511.0,1148.0,593,296,238.0,47,534.0,371,781,1398,0.0027500000000000003,0.00128,0.00597,0.9987429289754871,0.3553646080807516,1.058773579506509,0.15838347700977318,4132.0,1923.0,8971.0,15026.0,0.9715109384420656,0.025499739798573486,0.001839377859054677,0.8642241006413866,0.968,District Puri 
387,Orrisa,"District Ganjam (19), Orissa (21)",3160635,1581986,1578649,16.01,2604276,644919.0,5.0,998.0,939.0,1631722,60.77,1631722.0,55649.0,515568.0,522328.0,191227.0,269998.0,76807.0,Hindus,3132628,Christians,14818,Muslims,10910,2801.0,2738.0,2177.0,2129.0,733,404,478.0,87,922.0,933,1163,2103,0.0051,0.00106,0.0038299999999999996,0.9775080328454123,0.2917135322490575,0.8862143208564102,0.15123543212044416,16119.0,3350.0,12105.0,31574.0,0.9911388059677881,0.004688298395733768,0.0034518380009080454,0.8239723979516774,0.998,District Ganjam 
388,Orrisa,District Gajapati,518837,255423,263414,14.02,465949,111405.0,5.0,1031.0,964.0,175850,41.26,175850.0,7626.0,57387.0,54959.0,21643.0,27286.0,6935.0,Hindus,341308,Christians,173663,Buddhists,1972,1512.0,1423.0,739.0,895.0,126,59,118.0,22,174.0,259,419,926,0.0026899999999999997,0.00159,0.00572,0.9411375661375662,0.33536544232581716,2.9142100505553765,0.22743173674969208,1396.0,825.0,2968.0,5189.0,0.6578328068352873,0.33471591270476087,0.0038008083463592613,0.8980643246337482,1.031,District Gajapati
389,Orrisa,"District Kandhamal (21), Orissa (21)",648201,322799,325402,18.6,604107,145676.0,4.0,1008.0,970.0,279705,52.68,279705.0,5556.0,103469.0,82864.0,40427.0,37775.0,9581.0,Hindus,527757,Christians,117950,Muslims,2253,2377.0,2262.0,638.0,1427.0,248,118,164.0,41,515.0,381,432,1825,0.00214,0.00201,0.005849999999999999,0.9516196886832141,0.7945066422298022,3.6670724050101744,0.2530079404382282,1387.0,1303.0,3792.0,6482.0,0.8141872659869392,0.18196516204078672,0.0034757737183373676,0.9319748041116875,1.008,District Kandhamal 
